1.485293954610824585e-01,4.171078205108642578e+00,7.782351970672607422e+00,7.477450370788574219e+00,2.439215421676635742e+00,1.998039007186889648e+00,6.323528289794921875e-02,4.681862354278564453e+00,6.107842922210693359e+00,6.093136787414550781e+00,4.067646503448486328e+00,1.474509596824645996e+00,1.476960659027099609e+00,3.900490045547485352e+00,5.109313011169433594e+00,5.239215373992919922e+00,5.255391597747802734e+00,2.863235473632812500e+00,3.877450704574584961e+00,6.250980377197265625e+00,5.953920841217041016e+00,6.577450752258300781e+00,6.901959896087646484e+00,3.420588016510009766e+00,2.395587921142578125e+00,3.933823585510253906e+00,4.139215469360351562e+00,4.429411888122558594e+00,4.371078014373779297e+00,2.657843112945556641e+00,2.429411888122558594e+00,3.656372070312500000e+00,3.188724994659423828e+00,3.921077966690063477e+00,4.517156600952148438e+00,2.675980329513549805e+00
1.446568489074707031e+00,1.890686154365539551e+00,5.071077823638916016e+00,4.466176509857177734e+00,1.698039054870605469e+00,1.483823299407958984e+00,4.843136668205261230e-01,4.361273765563964844e+00,5.931372165679931641e+00,6.864705085754394531e+00,4.345587730407714844e+00,8.823528289794921875e-01,2.164705753326416016e+00,5.168136596679687500e+00,5.551470279693603516e+00,6.349999427795410156e+00,4.575980186462402344e+00,1.855391979217529297e+00,2.843137025833129883e+00,7.058332443237304688e+00,6.058332443237304688e+00,6.544116973876953125e+00,7.686273574829101562e+00,1.737744927406311035e+00,1.071568489074707031e+00,5.218136787414550781e+00,4.301470279693603516e+00,5.111763954162597656e+00,6.055881977081298828e+00,6.333332657814025879e-01,1.776470422744750977e+00,4.145587921142578125e+00,4.564215660095214844e+00,5.409803390502929688e+00,4.653430938720703125e+00,1.074019551277160645e+00
1.206862688064575195e+00,4.110783576965332031e+00,7.138235092163085938e+00,6.695588111877441406e+00,3.513234615325927734e+00,1.924509644508361816e+00,6.279411315917968750e-01,4.959804058074951172e+00,6.371078491210937500e+00,6.620097637176513672e+00,5.775489807128906250e+00,1.265195965766906738e+00,1.930882215499877930e+00,4.731862068176269531e+00,5.392156600952148438e+00,5.525979995727539062e+00,5.724999427795410156e+00,2.571568489074707031e+00,3.184313297271728516e+00,6.113724708557128906e+00,6.095097541809082031e+00,6.874508857727050781e+00,7.119607448577880859e+00,4.620587825775146484e+00,2.220588207244873047e+00,4.226960659027099609e+00,4.466176033020019531e+00,5.098528861999511719e+00,5.756862163543701172e+00,2.932352542877197266e+00,1.890686154365539551e+00,3.317646503448486328e+00,3.403431415557861328e+00,4.298529148101806641e+00,4.896568298339843750e+00,1.663725376129150391e+00
1.271078348159790039e+00,3.686764240264892578e+00,6.133822917938232422e+00,6.185293197631835938e+00,2.881862640380859375e+00,3.223528861999511719e+00,1.881372451782226562e+00,4.512254238128662109e+00,6.384803295135498047e+00,6.117156028747558594e+00,5.243136405944824219e+00,3.174509525299072266e+00,2.824509620666503906e+00,4.261274337768554688e+00,5.611764430999755859e+00,6.089215278625488281e+00,6.050979614257812500e+00,4.278921127319335938e+00,3.643627166748046875e+00,6.119606971740722656e+00,6.089705467224121094e+00,6.873038291931152344e+00,7.324998855590820312e+00,5.085783481597900391e+00,2.931862592697143555e+00,4.704901695251464844e+00,4.752940654754638672e+00,5.083333015441894531e+00,6.514705181121826172e+00,3.328921318054199219e+00,2.064215660095214844e+00,3.372058868408203125e+00,4.571077823638916016e+00,5.268136978149414062e+00,5.540685653686523438e+00,2.659313678741455078e+00
1.344607830047607422e+00,3.194117546081542969e+00,6.279410839080810547e+00,6.225979804992675781e+00,1.918627262115478516e+00,2.433333158493041992e+00,7.401959896087646484e-01,4.712254524230957031e+00,6.983332633972167969e+00,6.607842922210693359e+00,5.539215087890625000e+00,2.171568393707275391e+00,2.310293912887573242e+00,4.268627166748046875e+00,5.379411220550537109e+00,5.998528480529785156e+00,5.918627262115478516e+00,4.822548866271972656e+00,3.551470279693603516e+00,6.717156410217285156e+00,5.807843208312988281e+00,6.699018955230712891e+00,7.815195083618164062e+00,6.900489807128906250e+00,3.443137168884277344e+00,4.674509525299072266e+00,4.674509048461914062e+00,4.976469993591308594e+00,7.009803771972656250e+00,4.856372356414794922e+00,2.597058534622192383e+00,3.326960086822509766e+00,4.029411315917968750e+00,4.690686225891113281e+00,5.883332729339599609e+00,3.612254619598388672e+00
3.078431189060211182e-01,8.367645740509033203e-01,4.028921127319335938e+00,1.599999904632568359e+00,8.754901289939880371e-01,5.313724875450134277e-01,7.259802818298339844e-01,2.094117641448974609e+00,6.024019241333007812e+00,5.238725185394287109e+00,3.933822870254516602e+00,3.066666603088378906e+00,3.760293960571289062e+00,3.798529148101806641e+00,5.709803581237792969e+00,6.103920936584472656e+00,5.243627071380615234e+00,6.229901313781738281e+00,3.981372594833374023e+00,7.050979614257812500e+00,6.099019050598144531e+00,6.942646026611328125e+00,7.802450180053710938e+00,6.126959800720214844e+00,2.914705276489257812e+00,5.092647075653076172e+00,5.017156600952148438e+00,6.061764717102050781e+00,6.752941131591796875e+00,4.322548389434814453e+00,2.363725423812866211e+00,3.219117403030395508e+00,3.095097780227661133e+00,2.920588016510009766e+00,5.887743949890136719e+00,3.529411315917968750e+00
1.378921508789062500e+00,1.983333110809326172e+00,4.344117164611816406e+00,4.952450752258300781e+00,2.443627357482910156e+00,2.094117403030395508e+00,1.274509668350219727e+00,4.337254524230957031e+00,5.725979804992675781e+00,5.778430938720703125e+00,4.729901313781738281e+00,2.226960659027099609e+00,2.216176271438598633e+00,3.504411458969116211e+00,4.075489997863769531e+00,4.419116973876953125e+00,4.463725090026855469e+00,2.934313297271728516e+00,3.337745189666748047e+00,5.688724994659423828e+00,4.746078014373779297e+00,5.120097160339355469e+00,6.340195655822753906e+00,4.028431415557861328e+00,2.736764430999755859e+00,4.395587921142578125e+00,3.798039436340332031e+00,4.240685939788818359e+00,5.300489902496337891e+00,3.058823585510253906e+00,1.987744808197021484e+00,3.839705467224121094e+00,3.899999856948852539e+00,4.237744808197021484e+00,4.853430747985839844e+00,2.046078205108642578e+00
2.701470375061035156e+00,4.897058486938476562e+00,7.795096874237060547e+00,7.339215278625488281e+00,5.508823394775390625e+00,3.630391836166381836e+00,1.996078252792358398e+00,5.423528671264648438e+00,6.937253952026367188e+00,7.358822345733642578e+00,6.303431034088134766e+00,3.309803485870361328e+00,2.769607782363891602e+00,4.512744903564453125e+00,5.769117355346679688e+00,5.997058391571044922e+00,4.930391311645507812e+00,3.353921413421630859e+00,4.096077919006347656e+00,6.865685462951660156e+00,6.275489330291748047e+00,6.740195274353027344e+00,7.447057723999023438e+00,3.955391883850097656e+00,2.752940893173217773e+00,4.994607448577880859e+00,3.995588064193725586e+00,4.508822917938232422e+00,5.410293579101562500e+00,3.092156410217285156e+00,2.648529052734375000e+00,3.637744665145874023e+00,3.712744951248168945e+00,4.083823204040527344e+00,3.737744808197021484e+00,2.774999618530273438e+00
1.431372463703155518e-01,1.899509668350219727e+00,5.054411411285400391e+00,4.684803485870361328e+00,2.141176223754882812e+00,3.789215385913848877e-01,2.019607722759246826e-01,2.493627548217773438e+00,4.258823394775390625e+00,3.817156553268432617e+00,2.991666555404663086e+00,2.578431069850921631e-01,5.284313559532165527e-01,1.938725233078002930e+00,3.498528957366943359e+00,3.491666316986083984e+00,3.271078109741210938e+00,1.205392003059387207e+00,7.372548580169677734e-01,4.534313678741455078e+00,4.130882263183593750e+00,4.627940654754638672e+00,5.469607353210449219e+00,1.344607710838317871e+00,3.362744748592376709e-01,1.967156767845153809e+00,2.937745094299316406e+00,3.254411697387695312e+00,3.142156600952148438e+00,3.784313499927520752e-01,3.593136966228485107e-01,6.906862258911132812e-01,1.599019527435302734e+00,1.930392026901245117e+00,2.074999809265136719e+00,5.872548818588256836e-01
4.720588028430938721e-01,7.053920626640319824e-01,3.676470041275024414e+00,4.621568679809570312e+00,1.822058677673339844e+00,8.975489139556884766e-01,3.642156720161437988e-01,1.252450942993164062e+00,2.479411602020263672e+00,2.293627262115478516e+00,1.937254667282104492e+00,2.941175997257232666e-01,1.405392169952392578e+00,1.320097923278808594e+00,3.562744617462158203e+00,2.920588016510009766e+00,2.025490045547485352e+00,1.023039102554321289e+00,3.512744903564453125e+00,3.726960182189941406e+00,4.546078205108642578e+00,3.943137168884277344e+00,3.508333206176757812e+00,2.989215373992919922e+00,7.127450704574584961e-01,2.137254714965820312e+00,2.274509668350219727e+00,1.810294032096862793e+00,1.672058582305908203e+00,9.691175818443298340e-01,5.934803009033203125e+00,3.108333110809326172e+00,9.362744688987731934e-01,5.803920626640319824e-01,1.783823251724243164e+00,3.348529100418090820e+00
6.524509787559509277e-01,1.834313511848449707e+00,4.740195274353027344e+00,4.716176033020019531e+00,2.416666746139526367e+00,1.318627297878265381e-01,5.607842803001403809e-01,2.638235092163085938e+00,4.576960563659667969e+00,5.077940940856933594e+00,4.260784149169921875e+00,6.416665911674499512e-01,1.237254858016967773e+00,2.768627166748046875e+00,3.371568202972412109e+00,3.560293674468994141e+00,3.268627166748046875e+00,2.224509716033935547e+00,2.103431224822998047e+00,4.077940940856933594e+00,4.195587635040283203e+00,4.781862258911132812e+00,5.007843017578125000e+00,3.687254428863525391e+00,1.523529291152954102e+00,2.579901695251464844e+00,2.631862401962280273e+00,3.545097827911376953e+00,4.171078205108642578e+00,1.734803676605224609e+00,1.573039054870605469e+00,2.330882072448730469e+00,2.929901838302612305e+00,3.599509477615356445e+00,3.473038911819458008e+00,1.774019479751586914e+00
1.425980210304260254e+00,4.711273670196533203e+00,7.984803199768066406e+00,7.965195178985595703e+00,3.689705848693847656e+00,1.992647051811218262e+00,6.098039150238037109e-01,6.322058200836181641e+00,7.462744235992431641e+00,7.049999237060546875e+00,6.464215278625488281e+00,1.193627238273620605e+00,1.790686130523681641e+00,6.094607353210449219e+00,7.104901313781738281e+00,7.122057914733886719e+00,7.394116401672363281e+00,4.421568393707275391e+00,1.753921508789062500e+00,7.773528099060058594e+00,7.524508476257324219e+00,7.684803485870361328e+00,7.999999046325683594e+00,4.082352638244628906e+00,1.138725280761718750e+00,4.961274147033691406e+00,6.043136596679687500e+00,5.770587921142578125e+00,7.433822631835937500e+00,1.910784244537353516e+00,1.005882263183593750e+00,2.348038911819458008e+00,5.793136596679687500e+00,6.142156600952148438e+00,4.979901313781738281e+00,1.467156887054443359e+00
4.955881536006927490e-01,2.334313631057739258e+00,4.231862068176269531e+00,4.721568107604980469e+00,3.741666793823242188e+00,1.028431296348571777e+00,6.602940559387207031e-01,2.322548627853393555e+00,3.643136978149414062e+00,3.956862449645996094e+00,3.529411554336547852e+00,1.152941107749938965e+00,1.383333325386047363e+00,2.312254667282104492e+00,2.674509525299072266e+00,2.957352638244628906e+00,2.623529195785522461e+00,2.624509572982788086e+00,1.302450895309448242e+00,3.540685892105102539e+00,3.631372451782226562e+00,4.190195560455322266e+00,4.223528861999511719e+00,2.736274242401123047e+00,1.039705753326416016e+00,2.920097827911376953e+00,2.984313488006591797e+00,3.703921318054199219e+00,3.913235187530517578e+00,1.363235116004943848e+00,7.495098114013671875e-01,2.608333349227905273e+00,2.682842731475830078e+00,2.887744903564453125e+00,3.296078205108642578e+00,5.926470160484313965e-01
1.286764621734619141e+00,5.019116878509521484e+00,7.999999046325683594e+00,7.987744331359863281e+00,4.029411315917968750e+00,1.817646980285644531e+00,6.166665554046630859e-01,6.364214420318603516e+00,7.396568298339843750e+00,7.000489234924316406e+00,6.658823013305664062e+00,1.359313607215881348e+00,1.913725376129150391e+00,6.150488853454589844e+00,7.149508476257324219e+00,7.209803581237792969e+00,7.380881309509277344e+00,4.645587921142578125e+00,1.772058606147766113e+00,7.770096778869628906e+00,7.507351875305175781e+00,7.677940368652343750e+00,7.999018669128417969e+00,4.098528861999511719e+00,1.135784149169921875e+00,4.895587921142578125e+00,5.952449798583984375e+00,5.591175556182861328e+00,7.435783386230468750e+00,1.912254810333251953e+00,1.002941131591796875e+00,2.314705848693847656e+00,5.798529148101806641e+00,6.134313583374023438e+00,4.971568584442138672e+00,1.446078300476074219e+00
1.211274385452270508e+00,3.699019432067871094e+00,5.080391407012939453e+00,5.748528957366943359e+00,4.962744712829589844e+00,2.407843112945556641e+00,1.495097875595092773e+00,5.071078300476074219e+00,6.866665840148925781e+00,6.593136310577392578e+00,6.051959991455078125e+00,2.560293912887573242e+00,3.306862592697143555e+00,3.814215183258056641e+00,4.821078300476074219e+00,5.061274528503417969e+00,5.174999237060546875e+00,4.611763954162597656e+00,4.573529243469238281e+00,5.980882167816162109e+00,5.748528957366943359e+00,6.614214897155761719e+00,6.993627071380615234e+00,5.431862354278564453e+00,2.583333015441894531e+00,4.390195846557617188e+00,4.722548961639404297e+00,5.311274051666259766e+00,5.599019527435302734e+00,2.915195941925048828e+00,2.514215469360351562e+00,2.984803676605224609e+00,3.486274242401123047e+00,3.440686225891113281e+00,4.679411411285400391e+00,2.773529052734375000e+00
1.681372523307800293e-01,5.499999523162841797e-01,1.951470494270324707e+00,1.806372404098510742e+00,5.323528647422790527e-01,7.220587730407714844e-01,1.313725411891937256e-01,1.044607758522033691e+00,2.116666555404663086e+00,2.122548818588256836e+00,1.633333206176757812e+00,1.083333194255828857e-01,3.431372046470642090e-01,8.936272859573364258e-01,1.912744998931884766e+00,2.304901838302612305e+00,1.464705705642700195e+00,9.960784316062927246e-01,7.137253880500793457e-01,2.165195941925048828e+00,1.724509596824645996e+00,2.293627262115478516e+00,3.295588016510009766e+00,1.885293960571289062e+00,4.602940976619720459e-01,1.215196132659912109e+00,1.808333158493041992e+00,2.681862354278564453e+00,1.507352828979492188e+00,6.975489854812622070e-01,1.019607707858085632e-01,8.333332538604736328e-01,1.174019575119018555e+00,1.456862688064575195e+00,1.154411554336547852e+00,1.735294014215469360e-01
1.049999952316284180e+00,2.656372308731079102e+00,6.074509143829345703e+00,6.214215278625488281e+00,2.949509620666503906e+00,1.076470494270324707e+00,7.980391383171081543e-01,3.371078014373779297e+00,5.670097351074218750e+00,5.722548484802246094e+00,4.498529434204101562e+00,9.499999880790710449e-01,1.044117569923400879e+00,3.336764574050903320e+00,5.687744617462158203e+00,6.234803199768066406e+00,4.220588207244873047e+00,1.988235235214233398e+00,1.130391955375671387e+00,5.678921222686767578e+00,5.143627166748046875e+00,6.001470565795898438e+00,7.098528861999511719e+00,2.470097780227661133e+00,6.985293626785278320e-01,3.385293960571289062e+00,4.332352638244628906e+00,5.074999809265136719e+00,4.740685462951660156e+00,1.299509763717651367e+00,7.014704942703247070e-01,1.945097923278808594e+00,3.494607686996459961e+00,4.069117546081542969e+00,3.187744855880737305e+00,9.436273574829101562e-01
2.590685844421386719e+00,3.578921318054199219e+00,7.059312820434570312e+00,7.783823013305664062e+00,4.033332824707031250e+00,2.716666460037231445e+00,1.970097780227661133e+00,6.126469612121582031e+00,7.668626785278320312e+00,7.444117546081542969e+00,6.092646121978759766e+00,1.663725376129150391e+00,2.268627166748046875e+00,6.503921031951904297e+00,7.277450084686279297e+00,7.400489330291748047e+00,7.355881690979003906e+00,3.248038768768310547e+00,1.922058582305908203e+00,7.847057819366455078e+00,7.311763763427734375e+00,7.473038673400878906e+00,7.999999046325683594e+00,4.518136978149414062e+00,1.246078372001647949e+00,5.360784053802490234e+00,6.378430366516113281e+00,5.890685558319091797e+00,7.611763954162597656e+00,2.600979804992675781e+00,1.245097994804382324e+00,2.684803724288940430e+00,6.503430366516113281e+00,6.743136405944824219e+00,6.657352447509765625e+00,1.623529195785522461e+00
1.749999672174453735e-01,1.922058582305908203e+00,3.641176462173461914e+00,1.923529148101806641e+00,6.245097517967224121e-01,9.666665792465209961e-01,7.916666269302368164e-01,2.631372451782226562e+00,3.945587873458862305e+00,3.459803581237792969e+00,2.124509811401367188e+00,4.362744688987731934e-01,1.414705872535705566e+00,2.595098018646240234e+00,2.985784053802490234e+00,2.984313488006591797e+00,2.801470518112182617e+00,1.510784268379211426e+00,2.427450656890869141e+00,4.215686321258544922e+00,3.405881881713867188e+00,3.432352781295776367e+00,4.075489997863769531e+00,2.715685844421386719e+00,2.223529338836669922e+00,3.511764526367187500e+00,2.982842922210693359e+00,3.065196037292480469e+00,3.343626976013183594e+00,1.804411649703979492e+00,1.618627309799194336e+00,3.301960468292236328e+00,1.874509572982788086e+00,1.940195798873901367e+00,3.174019336700439453e+00,1.128431320190429688e+00
2.804901599884033203e+00,4.417646408081054688e+00,7.409803390502929688e+00,6.123528480529785156e+00,2.806372642517089844e+00,2.378921270370483398e+00,2.473038911819458008e+00,5.665686130523681641e+00,6.613725185394287109e+00,6.848038673400878906e+00,5.808333396911621094e+00,2.152450799942016602e+00,3.715685844421386719e+00,5.704901695251464844e+00,5.879900932312011719e+00,5.984313011169433594e+00,5.855391502380371094e+00,3.903921365737915039e+00,4.107352733612060547e+00,6.780391693115234375e+00,6.361273765563964844e+00,6.786273479461669922e+00,7.332842350006103516e+00,4.926470279693603516e+00,3.433333396911621094e+00,4.670587539672851562e+00,4.574999809265136719e+00,5.443136692047119141e+00,5.445588111877441406e+00,3.424999713897705078e+00,2.399999856948852539e+00,4.216176033020019531e+00,3.543627262115478516e+00,4.255881786346435547e+00,4.432843208312988281e+00,2.727450609207153320e+00
1.450490117073059082e+00,1.961274385452270508e+00,5.139705657958984375e+00,4.564215183258056641e+00,1.732843041419982910e+00,1.493627309799194336e+00,4.843136668205261230e-01,4.386764526367187500e+00,5.922058105468750000e+00,6.872057914733886719e+00,4.404901504516601562e+00,8.892155885696411133e-01,2.241176366806030273e+00,5.218136787414550781e+00,5.604411125183105469e+00,6.368626594543457031e+00,4.599999427795410156e+00,1.884313702583312988e+00,2.835783958435058594e+00,7.059312820434570312e+00,6.040685653686523438e+00,6.526469707489013672e+00,7.693626403808593750e+00,1.738235116004943848e+00,1.062254667282104492e+00,5.217156887054443359e+00,4.270587921142578125e+00,5.089214801788330078e+00,6.049999713897705078e+00,6.294117569923400879e-01,1.847548961639404297e+00,4.165195465087890625e+00,4.427940845489501953e+00,5.324999809265136719e+00,4.640686035156250000e+00,1.147548913955688477e+00
1.355882287025451660e+00,2.199019432067871094e+00,5.779411315917968750e+00,6.055391788482666016e+00,2.639705657958984375e+00,1.127941131591796875e+00,7.720587253570556641e-01,3.135784149169921875e+00,5.551470279693603516e+00,5.771568298339843750e+00,4.422058582305908203e+00,8.877450823783874512e-01,8.049019575119018555e-01,3.211764335632324219e+00,5.549999713897705078e+00,6.270097732543945312e+00,4.304902076721191406e+00,1.755882263183593750e+00,8.254901766777038574e-01,5.321077823638916016e+00,5.049019813537597656e+00,5.946078300476074219e+00,6.958823204040527344e+00,2.149019479751586914e+00,6.828430891036987305e-01,2.913235187530517578e+00,4.041175842285156250e+00,4.640195369720458984e+00,4.525490283966064453e+00,1.174999952316284180e+00,7.019606828689575195e-01,1.617646932601928711e+00,3.602450847625732422e+00,4.294117450714111328e+00,2.861764430999755859e+00,9.367647171020507812e-01
